NO,KELURAHAN,KECAMATAN,KABUPATEN,OBJECT,MERK,JENIS,DP NET,TENOR,f_cluster
9805,SUKAJAYA,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,ALL NEW NMAX 155,6626900,35,2
9806,SUKAHAJI,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,3498600,23,2
9809,SUKARASA,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,3093310,29,2
9810,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2900000,35,2
9814,GIRIASIH,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW SUPRA X 125 CW,6705293,8,2
9816,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,CBR 150 R,4000000,23,2
9817,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,ALL NEW NMAX 155,7446100,23,2
9821,PADAASIH,CISARUA,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA 250,10100000,35,2
9822,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,CBR 150 R,1990400,17,2
9823,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,N-MAX,4374280,23,2
9824,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,5459920,23,2
9825,KARANGSARI,CIPONGKOR,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 125 ESP CBS,3350000,11,2
9826,MANDALASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,R15,3700000,35,2
9827,BAROS,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3900000,35,2
9828,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,SCOOPY ESP,2205400,12,2
9833,DAGO,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,2800000,35,2
9834,MUKAPAYUNG,CILILIN,KAB. BANDUNG,MOTOR BEKAS,HONDA,VARIO 125 CBS ISS,6256060,23,2
9838,GUNUNGMASIGIT,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,2900000,23,2
9841,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,NEW PCX 160 CBS,6859360,23,2
9843,PASIRKALIKI,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,5700000,17,2
9844,CITAPEN,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI POP CW,2000000,35,2
9845,BONGAS,CILILIN,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,2100000,35,2
9846,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,3800000,23,2
9847,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2400000,23,2
9851,CIMAREME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI CBS ISS,617336,34,2
9854,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,SUZUKI,GSX R 150,2057820,35,2
9857,CIBURUY,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA R,6533427,23,2
9858,MEKARMUKTI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,2004360,35,2
9866,SUKATANI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI CBS ISS,1983971,31,2
9867,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,2900000,35,2
9871,KARYAWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,2100000,23,2
9872,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,CBR 150 RC,10976210,16,2
9873,CIBURUY,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,8200000,35,2
9877,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,N-MAX,10700000,23,2
9878,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,KAWASAKI,NINJA 250,9700000,35,2
9882,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,PCX150,4037540,23,2
9883,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,7400000,23,2
9884,CIPEUNDEUY,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA 250,13200000,35,2
9894,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2400000,35,2
9895,CIKIDANG,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,REVO FIT,1900000,35,2
9897,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,3531200,23,2
9904,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3100000,17,2
9905,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,3400000,23,2
9909,DAGO,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,2100000,35,2
9911,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,2000000,29,2
9912,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,R15,1780920,24,2
9914,DAGO,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,1707800,17,2
9915,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,KAWASAKI,NINJA RR,4700000,23,2
9916,CIHAMPELAS,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,R15,3750000,35,2
9917,CIBODAS,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,3095950,29,2
9919,CIKOLE,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2600000,35,2
9923,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 125 CBS ISS,2341200,17,2
9924,PUTERAN,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION(KS),5400000,29,2
9925,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2600000,35,2
9926,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,W175 SE,4600000,35,2
9927,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2398000,11,2
9929,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,4100000,11,2
9931,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2200000,23,2
9932,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2200000,17,2
9933,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NMAX ABS,7000000,23,2
9934,NGAMPRAH,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,5500000,23,2
9935,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA S,6500000,23,2
9936,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,REVO FIT,1600000,35,2
9939,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,3000000,23,2
9940,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,ADV 150 CBS,12500000,35,2
9941,PASIRKALIKI,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,KAWASAKI,KLX 150 BF,5912400,23,2
9942,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 125 ESP CBS,3000000,35,2
9944,CIBURUY,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION(KS),1900000,23,2
9946,CIKADU,SINDANGKERTA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,ALL NEW BYSON F1,2800000,35,2
9950,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,PCX150,5334500,23,2
9952,CIHAMPELAS,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,KLX 150 BF SE,4700000,23,2
9953,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,4936600,11,2
9957,CIHANJUANG RAHAYU,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,XMAX,15859824,31,2
9958,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW MIO GT,233357,34,2
9959,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,2825747,29,2
9963,PASIRHALANG,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2529160,35,2
9964,MEKARMUKTI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,2759440,23,2
9965,LEMBANG,LEMBANG,KAB. BANDUNG,MOTOR BEKAS,HONDA,VARIO 125 ESP CBS,4200000,35,2
9972,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,HONDA,VARIO 125 ESPCBS ISS,4192292,23,2
9975,WANGUNSARI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,4606795,25,2
9977,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,HONDA,SCOOPY ESP,4500000,35,2
9979,KERTAWANGI,CISARUA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,JUPITER MX KING 150,3000000,35,2
9981,TANJUNGJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,2459700,29,2
9983,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,X - RIDE,2000000,23,2
9988,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,MIO M3 125,2100000,23,2
9995,MEKARSARI,CIPONGKOR,BANDUNG BARAT,MOTOR BEKAS,HONDA,CBR 150 REPSOL,4750000,29,2
9996,SUKABUNGAH,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,N-MAX,5183000,17,2
9997,SITUWANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW VARIO TECHNO FI,2000000,23,2
9999,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2800000,35,2
10000,MEKARMUKTI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA R - KR 150 L,2423460,23,2
10001,CILAME,NGAMPRAH,KAB. BANDUNG,MOTOR BEKAS,KAWASAKI,W175 SE,5100000,35,2
10002,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,1900000,23,2
10003,SUKABUNGAH,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,3972080,23,2
10004,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,3800000,29,2
10007,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,MX KING 150 GP MVSTR,3300000,35,2
10010,CIPAGANTI,COBLONG,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,R15,8109200,12,2
10011,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,KAWASAKI,W175 SE,7600000,23,2
10013,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,16530600,17,2
10020,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,5200000,17,2
10022,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,2600000,29,2
10023,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,PCX150,4278700,23,2
10024,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,N-MAX,4350000,35,2
10030,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,NEX II,2100000,23,2
10031,CICANGKANG GIRANG,SINDANGKERTA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2000000,35,2
10032,CIPEUNDEUY,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,2700000,35,2
10034,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,CB 150 R,2207800,17,2
10035,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,SCOOPY,1742000,17,2
10036,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,KAWASAKI,KLX 150 S,2278000,11,2
10037,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,3000000,35,2
10040,SUKATANI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,3900000,23,2
10044,KIDANGPANANJUNG,CILILIN,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 125 ESPCBS ISS,4139210,23,2
10048,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,MIO M3 125,2469880,23,2
10056,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,1453340,35,2
10062,BATUJAJAR TIMUR,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW SUPRA X 125 DB,3286442,19,2
10063,BOJONGSALAM,RONGGA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,R15,4750000,29,2
10065,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,3418480,23,2
10066,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA 150,7093696,23,2
10071,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,4500000,35,2
10073,DAGO,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,CB 150 R,4450000,35,2
10075,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2600000,35,2
10077,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,3450000,35,2
10079,CITAPEN,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,CB 150 R STREETFIRE,4300000,23,2
10080,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,VEGA RR,1200000,23,2
10083,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT CW FI,1400000,18,2
10084,KERTAMULYA,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,R15,3900000,35,2
10085,KIDANGPANANJUNG,CILILIN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,3700000,23,2
10086,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,2387000,17,2
10087,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2500000,35,2
10089,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,4300000,35,2
10096,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 125 CBS ISS,3200000,35,2
10098,CIHIDEUNG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,KLX 150,5200000,23,2
10102,MARGAJAYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,2700000,23,2
10103,CIKANDE,SAGULING,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,5700000,23,2
10106,LANGENSARI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW MIO M3 CW,2000000,23,2
10107,LEBAK GEDE,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,3523600,17,2
10108,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,XMAX,19100000,23,2
10109,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,2844000,17,2
10112,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150,2300000,23,2
10114,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,2300000,11,2
10115,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT CW FI,3448400,11,2
10116,WANGUNSARI,SINDANGKERTA,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,KLX 150 BF SE,7500000,11,2
10120,GIRIMUKTI,SAGULING,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,5500000,35,2
10121,PANGAUBAN,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,1750000,11,2
10122,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,LEXI,2200000,11,2
10127,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 125ESP CBS ISS,6800000,17,2
10128,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2300000,17,2
10130,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,NMAX ABS,4700000,35,2
10133,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW CBR 150R STANDAR,4800000,17,2
10134,CIMANGGU,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,7084780,23,2
10135,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2000000,23,2
10141,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,3588371,29,2
10142,PASIRHALANG,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CBS FI,1375036,29,2
10143,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,KAWASAKI,NINJA RR,10332675,29,2
10144,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,NEW PCX 150 ABS,9038140,36,2
10145,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,1550000,36,2
10150,SINGAJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,CB 150 R STREETFIRE,3800000,29,2
10151,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,6250000,23,2
10158,KERTAMULYA,PADALARANG,KAB. BANDUNG,MOTOR BEKAS,HONDA,SUPRA X 125 PGMFI CW,3003300,23,2
10159,SUKAMANAH,RONGGA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,3300000,35,2
10160,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,VARIO 125 CBS ISS,6000000,35,2
10164,CIGUGUR GIRANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SUPRA X 125 PGMFI CW,2900000,35,2
10165,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION ADV,4600000,23,2
10168,CIPEUNDEUY,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,4900000,17,2
10172,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,SONIC 150 R,3000000,23,2
10174,PAKUHAJI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2600000,35,2
10175,CIKIDANG,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,REVO FIT,2700000,35,2
10176,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,3148880,23,2
10177,CIMERANG,PADALARANG,KAB. BANDUNG,MOTOR BEKAS,YAMAHA,XMAX,12100000,35,2
10179,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,W175 SE,4700000,35,2
10180,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,2790400,17,2
10184,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,LEXI,4347220,23,2
10189,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,AEROX 155 VVA R,4000000,35,2
10197,CIKOLE,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,1900000,23,2
10202,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,4500000,35,2
10203,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2500000,35,2
10206,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,5900000,35,2
10207,SUKAJAYA,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,GENIO CBS,2900000,29,2
10209,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT ESP CBS ISS DLX,2400000,23,2
10210,CIGUGUR GIRANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,6519860,29,2
10212,CIPEUNDEUY,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,KLX 150 BF,4900000,35,2
10216,BONGAS,CILILIN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,1352780,35,2
10217,CITAPEN,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA RR,5000000,29,2
10218,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,1979960,23,2
10219,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,3500000,23,2
10221,CANGKORAH,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,4000000,11,2
10222,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SUPRA X 125 PGMFI CW,3600000,17,2
10224,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,15111600,11,2
10227,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,5100000,35,2
10231,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,D-TRACKER 150 SE,5800000,35,2
10234,PASIRHALANG,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CBS FI,1058604,31,2
10235,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CBS FI,1576638,29,2
10238,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,NEW CBR 150R STANDAR,7544160,35,2
10241,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,CB 150 R STREETFIRE,4636440,35,2
10244,CIKADU,SINDANGKERTA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION KS SE,2407720,23,2
10253,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,KAWASAKI,NINJA RR,3659920,23,2
10257,CIBURUY,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,GSX R 150,4400000,35,2
10258,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,MIO M3 AKS SSS,2734402,25,2
10259,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,FINO FI SPORTY,1900000,17,2
10262,BOJONGKONENG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,5900000,17,2
10264,SUKABUNGAH,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2866560,23,2
10267,SITUWANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,3500000,35,2
10268,TAGOGAPU,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,CBR 150 R,4250000,35,2
10271,MELONG ASIH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,6225240,36,2
10273,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,NEW PCX 150 ABS,6100000,35,2
10274,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,2217600,17,2
10275,DAGO,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,NEW PCX 150 ABS,5500000,35,2
10276,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEWVARIOTECHNOCBS FI,3600000,23,2
