NO,KELURAHAN,KECAMATAN,KABUPATEN,OBJECT,MERK,JENIS,DP NET,TENOR,f_cluster
8120,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 CBS ISS,3500000,32,2
8121,SUNTENJAYA,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,4300000,23,1
8122,KARYAWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2300000,11,1
8123,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,1700000,23,1
8124,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,GEAR 125,2800000,35,2
8125,KERTAWANGI,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,2400000,23,1
8126,BOJONGKONENG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4700000,33,2
8127,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,1800000,17,1
8128,CIBEDUG,RONGGA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,ALL NEW NMAX 155 ABS,6400000,35,2
8129,CIKANDE,SAGULING,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,5900000,35,1
8130,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 125 ESPCBS ISS,6200000,29,1
8131,SINGAJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,2300000,17,1
8132,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,3600000,23,1
8133,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,TVS,XL 100 STANDARD,2100000,35,2
8134,SARINAGEN,CIPONGKOR,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2700000,23,1
8135,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,GEAR 125,3700000,35,2
8136,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,HONDA,CB 150 R STREETFIRE,3100000,35,2
8137,NANGGELENG,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW SUPRA X 125 CW,1900000,11,1
8138,MARGALUYU,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7400000,33,2
8139,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,7700000,17,1
8140,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,3800000,17,1
8141,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,2100000,11,1
8142,PAKUHAJI,NGAMPRAH,KAB. BANDUNG,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2900000,23,1
8143,TAMANJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2900000,33,2
8144,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2900000,23,1
8145,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,SCOOPY ESP,5400000,17,1
8146,PADAASIH,CISARUA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,4200000,23,1
8147,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,3000000,17,1
8148,PAGERWANGI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150 SCDZ,3400000,23,1
8149,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,FREEGO,3000000,35,1
8150,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW VARIO CW,1900000,11,1
8151,RANCAPANGGUNG,CILILIN,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO ISS,3000000,32,2
8152,CANGKORAH,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2900000,23,1
8153,SUKAGALIH,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT CW FI,3100000,23,1
8154,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,2000000,29,1
8155,SARIMUKTI,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,3600000,11,1
8156,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA RR,3700000,23,1
8157,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,NEW BEAT STREET ESP,6400000,11,1
8158,GUNUNGHALU,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,8300000,17,1
8159,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW,2500000,11,1
8160,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,4200000,11,1
8161,SITUWANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION KS SE,2300000,17,1
8162,CILANGARI,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3200000,23,1
8163,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5500000,29,2
8164,PANGAUBAN,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,2800000,23,1
8165,NANGGELENG,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW REVO FI FIT,6925000,11,1
8166,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW VARIO CW FI,2000000,35,1
8167,PAGERWANGI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,3400000,33,2
8168,BATUJAJAR TIMUR,BATUJAJAR,KAB. BANDUNG,MOTOR BARU,HONDA,NEW BEAT STREET ESP,6000000,23,1
8169,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,10300000,17,1
8170,SUMURBANDUNG,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION(KS),2800000,35,1
8171,NANGGERANG,CILILIN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,4900000,23,1
8172,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,3100000,35,1
8173,CIHAMPELAS,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,6000000,17,1
8174,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,2700000,11,1
8175,CIMAHI,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,3900000,29,2
8176,GEGER KALONG,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,ALN VARIO 160 ABS,11600000,35,2
8177,GEGER KALONG,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,KAWASAKI,KLX 150,3600000,11,1
8178,CIPTAHARJA,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150,2925000,11,1
8179,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,HONDA,NEW SCOOPY FASHION,2000000,17,1
8180,BOJONGMEKAR,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,23,2
8181,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,ALL NEW X-RIDE 125,3400000,35,2
8182,CIKIDANG,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,5500000,35,2
8183,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,4500000,17,1
8184,KERTAMULYA,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,3400000,23,1
8185,SELACAU,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,8500000,23,1
8186,CIROYOM,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,3700000,23,1
8187,SAGULING,SAGULING,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,5000000,11,1
8188,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,AEROX 155 VVA R,10200000,11,1
8189,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,N-MAX,3400000,23,1
8190,PASIRLANGU,CISARUA,KAB. BANDUNG,MOTOR BEKAS,YAMAHA,N-MAX,4700000,17,1
8191,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,MIO M3 125,3500000,35,2
8192,SUKARESMI,RONGGA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5200000,29,2
8193,KARANGMEKAR,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,3000000,35,2
8194,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,1500000,11,1
8195,CIMERANG,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,2600000,23,1
8196,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2000000,17,1
8197,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2500000,17,1
8198,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,GENIO ISS,2300000,11,1
8199,CIBEDUG,RONGGA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,16300000,17,1
8200,CIBODAS,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,2600000,17,1
8201,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,7100000,33,2
8202,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,7000000,22,1
8203,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,GEAR 125,3100000,29,2
8204,SUMURBANDUNG,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION(KS),2800000,35,1
8205,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,4000000,29,1
8206,MEKARJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,3300000,23,1
8207,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,33,2
8208,GUDANGKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2700000,33,2
8209,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,D-TRACKER 150 SE,8700000,35,1
8210,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,3800000,35,2
8211,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,3400000,17,1
8212,CIBODAS,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO CBS,2900000,33,2
8213,CIBODAS,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO ISS,2900000,33,2
8214,BATUJAJAR TIMUR,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,4700000,35,2
8215,CIBURUY,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3700000,23,1
8216,SIRNARAJA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 CBS,5000000,33,2
8217,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,3000000,23,1
8218,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,2200000,11,1
8219,SITUWANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,3800000,35,1
8220,CIPTAGUMATI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150,3500000,17,1
8221,MEKARMUKTI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,1200000,11,1
8222,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4100000,29,2
8223,MANDALAWANGI,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,ALN VARIO 160 CBS,5200000,29,2
8224,PAKUHAJI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,NEWBEAT FICW-CBSPLUS,2600000,33,2
8225,KARYAMUKTI,CILILIN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,MIO M3 125,2300000,23,1
8226,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,6000000,35,1
8227,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,2
8228,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,2700000,35,1
8229,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,ALN VARIO 160 ABS,6000000,35,2
8230,CIPADA,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,3100000,23,1
8231,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,MIO M3 125,1400000,11,1
8232,PUTERAN,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,JUPITER MX KING 150,1600000,23,1
8233,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,6900000,17,1
8234,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,3400000,17,1
8235,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW VARIO TECHNO FI,2700000,17,1
8236,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,3000000,35,2
8237,KARANGMEKAR,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO110 CBS,4300000,23,1
8238,CIPADA,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,1200000,23,1
8239,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,N-MAX,7000000,35,1
8240,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3000000,23,2
8241,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,MIO M3 125,2400000,23,1
8242,MEKARJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,4000000,35,2
8243,CITAPEN,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,2725000,11,1
8244,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,5400000,17,1
8245,SUKAGALIH,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,N-MAX,5000000,17,1
8246,KERTAMULYA,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,4000000,11,1
8247,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,5000000,17,1
8248,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,X - RIDE,4600000,11,1
8249,CIHARASHAS,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,6000000,23,1
8250,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,2500000,23,1
8251,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,MIO SOUL GT,925000,17,1
8252,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4700000,29,2
8253,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,5400000,23,1
8254,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO ISS,5000000,23,2
8255,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,R25 ABS,8600000,11,1
8256,SIRNAJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,3500000,35,1
8257,KERTAWANGI,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CBS FI,1900000,23,1
8258,CIROYOM,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2800000,35,2
8259,KAYUAMBON,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,2800000,35,1
8260,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI CBS ESP PLUS,1300000,35,1
8261,SINDANGKERTA,SINDANGKERTA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,4900000,29,2
8262,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,GEAR 125,3700000,35,2
8263,CIROYOM,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6300000,29,2
8264,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 CBS,6000000,11,1
8265,CIHARASHAS,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,4900000,29,1
8266,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,KAWASAKI,NINJA R - KR 150 L,4600000,23,1
8267,CIBURUY,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,GEAR 125 S-VERSION,2800000,35,2
8268,BAROS,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,5200000,17,1
8269,GIRIMUKTI,CIPONGKOR,BANDUNG BARAT,MOTOR BEKAS,HONDA,CBR 150 R,4900000,17,1
8270,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,GEAR 125,3700000,35,2
8271,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,NEW REVO FI CW,5125000,17,1
8272,CIPATAT,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,2200000,23,1
8273,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF,8000000,35,2
8274,JATIMEKAR,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,29,2
8275,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,KAWASAKI,NINJA RR,9600000,17,1
8276,CIPEUNDEUY,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2200000,23,1
8277,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,NEW CBR 150R STANDAR,8600000,11,1
8278,CIPATAT,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,15100000,17,1
8279,CIPAGANTI,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,5650000,23,1
8280,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT CW FI,4200000,11,1
8281,CINTAASIH,CIPONGKOR,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA R - KR 150 L,7000000,11,1
8282,SIRNARAJA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO CBS,2900000,32,2
8283,BOJONG,RONGGA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3200000,23,1
8284,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,CBR 150 REPSOL,3200000,11,1
8285,BUDIHARJA,CILILIN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,FINO SPRT 125 BLU CR,1900000,35,1
8286,CIJAMBU,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,3900000,28,2
8287,CIHANJUANG RAHAYU,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,7800000,17,1
8288,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,NEW V-IXION(KS),3700000,11,1
8289,GIRIMUKTI,SAGULING,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,6225000,17,1
8290,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,HONDA,SCOOPY ESP,3000000,11,1
8291,TAMANJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4800000,33,2
8292,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,2700000,11,1
8293,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4700000,29,2
8294,SUKARASA,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT CW FI,1200000,17,1
8295,KARANGSARI,CIPONGKOR,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,5200000,35,1
8296,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,NEW VARIO TECHNO,2600000,11,1
8297,CIKIDANG,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,KLX 150 BF,4500000,17,1
8298,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA R - KR 150 L,2400000,23,1
8299,BAROS,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,4100000,35,1
8300,PADAASIH,CISARUA,KAB. BANDUNG,MOTOR BARU,YAMAHA,GEAR 125,2800000,33,2
8301,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2200000,23,1
8302,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEWBEAT FICW-CBSPLUS,2300000,11,1
8303,CIGUGUR GIRANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,PCX150,6400000,23,1
8304,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3700000,17,1
8305,CIPEUNDEUY,CIPEUNDEUY,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,2900000,23,1
8306,MUKAPAYUNG,CILILIN,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,5500000,35,2
8307,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,2500000,35,2
8308,TAGOGAPU,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2400000,23,1
8309,CIKANDE,SAGULING,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,2800000,23,1
8310,BONGAS,CILILIN,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW SUPRA X 125 CW,2100000,23,1
8311,DAGO,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,NEW SUPRA X 125PGMFI,1500000,17,1
8312,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,1700000,23,1
8313,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,3300000,33,2
8314,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,22,2
8315,CINTA KARYA,SINDANGKERTA,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,KLX 150 BF,4400000,29,1
8316,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,3000000,17,2
8317,CIROYOM,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 CBS,10000000,23,2
8318,MEKARJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,5200000,17,1
8319,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,6400000,23,1
8320,SUKARASA,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2800000,29,2
8321,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2000000,17,1
8322,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,5900000,33,2
8323,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,FINO PREM 125 BLU CR,2100000,23,1
8324,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY SPORTY,3300000,35,2
